Week,Agency_ID,Channel_ID,Route_ID,Client_ID,Product_ID,Weekly_Units_Sold,Weekly_Sales_Price,Dev_uni_proxima,Dev_proxima,Unit_Demand
3,1110,7,3303,1690065,32802,8,95.28,0,0.0,8
3,1110,7,3303,1690065,35651,7,52.5,0,0.0,7
3,1110,7,3303,1690065,41938,8,79.28,0,0.0,8
3,1110,7,3303,1701335,1238,2,19.66,0,0.0,2
3,1110,7,3303,1701335,1643,2,9.16,0,0.0,2
3,1110,7,3303,1701335,4280,2,12.0,0,0.0,2
3,1110,7,3303,1701335,30571,3,18.75,0,0.0,3
3,1110,7,3303,1701335,30574,2,12.5,0,0.0,2
3,1110,7,3303,1701335,31309,2,12.5,0,0.0,2
3,1110,7,3303,1701335,35651,5,37.5,0,0.0,5
3,1110,7,3303,1701335,37057,2,15.0,0,0.0,2
3,1110,7,3303,1728630,1146,12,256.68,0,0.0,12
3,1110,7,3303,1885916,1216,3,25.14,0,0.0,3
3,1110,7,3303,1885916,1220,4,30.56,0,0.0,4
3,1110,7,3303,1885916,1240,5,41.9,0,0.0,5
3,1110,7,3303,1885916,1242,5,38.2,0,0.0,5
3,1110,7,3303,1885916,1250,5,38.2,0,0.0,5
3,1110,7,3303,1885916,1309,5,33.8,0,0.0,5
3,1110,7,3303,1885916,34053,5,22.5,0,0.0,5
3,1110,7,3303,1885916,35651,5,37.5,0,0.0,5
3,1110,7,3303,1885916,41938,5,49.55,0,0.0,5
3,1110,7,3303,2058760,202,12,491.4,0,0.0,12
3,1110,7,3303,2058760,35144,8,164.0,0,0.0,8
3,1110,7,3303,2058761,1146,78,1668.42,0,0.0,78
3,1110,7,3303,2058761,31688,40,260.0,0,0.0,40
3,1110,7,3303,2058761,31689,45,292.5,0,0.0,45
3,1110,7,3303,2136383,1146,5,106.95,0,0.0,5
3,1110,7,3303,2136384,1146,24,513.36,0,0.0,24
3,1110,7,3303,2136385,323,3,24.45,0,0.0,3
3,1110,7,3303,2136385,325,6,48.9,0,0.0,6
3,1110,7,3303,2136385,328,3,24.45,0,0.0,3
3,1110,7,3303,2136385,1146,1,21.39,0,0.0,1
3,1110,7,3303,2136385,1212,4,33.52,0,0.0,4
3,1110,7,3303,2136385,1238,2,19.66,0,0.0,2
3,1110,7,3303,2136385,1240,10,83.8,0,0.0,10
3,1110,7,3303,2136385,1242,2,15.28,0,0.0,2
3,1110,7,3303,2136385,1250,7,53.48,0,0.0,7
3,1110,7,3303,2136385,1309,3,20.28,0,0.0,3
3,1110,7,3303,2136385,2233,2,39.88,0,0.0,2
3,1110,7,3303,2136385,32393,3,9.06,0,0.0,3
3,1110,7,3303,2136385,34053,10,45.0,0,0.0,10
3,1110,7,3303,2136385,35651,7,52.5,0,0.0,7
3,1110,7,3303,2136386,202,2,81.9,0,0.0,2
3,1110,7,3303,2136386,35144,5,102.5,0,0.0,5
3,1110,7,3303,2136388,1220,6,45.84,0,0.0,6
3,1110,7,3303,2136388,1238,4,39.32,0,0.0,4
3,1110,7,3303,2136388,1240,3,25.14,0,0.0,3
3,1110,7,3303,2136388,1242,4,30.56,0,0.0,4
3,1110,7,3303,2136388,1250,10,76.4,0,0.0,10
3,1110,7,3303,2136388,4280,4,24.0,0,0.0,4
3,1110,7,3303,2136388,5310,5,26.4,0,0.0,5
3,1110,7,3303,2136388,30531,8,62.24,0,0.0,8
3,1110,7,3303,2136388,30571,8,50.0,0,0.0,8
3,1110,7,3303,2136388,30574,8,50.0,0,0.0,8
3,1110,7,3303,2136388,31309,8,50.0,0,0.0,8
3,1110,7,3303,2136388,31506,7,43.75,0,0.0,7
3,1110,7,3303,2136388,32936,6,42.24,0,0.0,6
3,1110,7,3303,2136388,32939,6,46.68,0,0.0,6
3,1110,7,3303,2136388,34053,10,45.0,0,0.0,10
3,1110,7,3303,2136388,37057,4,30.0,0,0.0,4
3,1110,7,3303,2136388,41938,5,49.55,0,0.0,5
3,1110,7,3303,2331690,202,8,327.6,0,0.0,8
3,1110,7,3303,2331691,202,4,163.8,0,0.0,4
3,1110,7,3303,2331691,1187,2,297.0,0,0.0,2
3,1110,7,3303,2331691,1700,2,28.0,0,0.0,2
3,1110,7,3303,2331691,35144,170,3485.0,0,0.0,170
3,1110,7,3303,2331692,1146,5,106.95,0,0.0,5
3,1110,7,3303,2331693,1146,2,42.78,0,0.0,2
3,1110,7,3303,2331693,4280,4,24.0,0,0.0,4
3,1110,7,3303,2331693,35651,8,60.0,0,0.0,8
3,1110,7,3303,2331694,34053,3,13.5,0,0.0,3
3,1110,7,3303,2331694,35141,2,41.0,0,0.0,2
3,1110,7,3303,2331694,35144,30,615.0,0,0.0,30
3,1110,7,3303,2331696,1146,16,342.24,0,0.0,16
3,1110,7,3303,2331696,1644,5,22.9,0,0.0,5
3,1110,7,3303,2331696,2233,3,59.82,0,0.0,3
3,1110,7,3303,2331696,31688,27,175.5,0,0.0,27
3,1110,7,3303,2331696,31689,3,19.5,0,0.0,3
3,1110,7,3303,2331696,42434,5,22.9,0,0.0,5
3,1110,7,3303,2331697,35141,3,61.5,0,0.0,3
3,1110,7,3303,2331697,35144,73,1496.5,0,0.0,73
3,1110,7,3303,2339837,1212,3,25.14,0,0.0,3
3,1110,7,3303,2339837,1216,3,25.14,0,0.0,3
3,1110,7,3303,2339837,1220,3,22.92,0,0.0,3
3,1110,7,3303,2339837,1238,4,39.32,0,0.0,4
3,1110,7,3303,2339837,1240,5,41.9,0,0.0,5
3,1110,7,3303,2339837,1242,6,45.84,0,0.0,6
3,1110,7,3303,2339837,1250,10,76.4,0,0.0,10
3,1110,7,3303,2339837,1309,3,20.28,0,0.0,3
3,1110,7,3303,2339837,1644,5,22.9,0,0.0,5
3,1110,7,3303,2339837,3919,3,13.74,0,0.0,3
3,1110,7,3303,2339837,4245,2,20.96,0,0.0,2
3,1110,7,3303,2339837,4280,3,18.0,0,0.0,3
3,1110,7,3303,2339837,5310,5,26.4,0,0.0,5
3,1110,7,3303,2339837,30531,2,15.56,0,0.0,2
3,1110,7,3303,2339837,30571,5,31.25,0,0.0,5
3,1110,7,3303,2339837,30574,3,18.75,0,0.0,3
3,1110,7,3303,2339837,31309,5,31.25,0,0.0,5
3,1110,7,3303,2339837,34053,10,45.0,0,0.0,10
3,1110,7,3303,2339837,35651,15,112.5,0,0.0,15
3,1110,7,3303,2339837,41938,5,49.55,0,0.0,5
3,1110,7,3303,2340423,1146,2,42.78,0,0.0,2
3,1110,7,3303,2340503,1146,15,320.85,0,0.0,15
3,1110,7,3303,2340528,1125,4,38.4,0,0.0,4
3,1110,7,3303,2340528,1146,2,42.78,0,0.0,2
3,1110,7,3303,2340528,2233,4,79.76,0,0.0,4
3,1110,7,3303,2340528,35144,4,82.0,0,0.0,4
3,1110,7,3303,2340544,1212,3,25.14,0,0.0,3
3,1110,7,3303,2340544,1240,8,67.04,0,0.0,8
3,1110,7,3303,2340544,1242,5,38.2,0,0.0,5
3,1110,7,3303,2340544,1250,16,122.24,0,0.0,16
3,1110,7,3303,2340544,30531,5,38.9,0,0.0,5
3,1110,7,3303,2340544,30571,2,12.5,0,0.0,2
3,1110,7,3303,2340544,30574,2,12.5,0,0.0,2
3,1110,7,3303,2340544,31309,2,12.5,0,0.0,2
3,1110,7,3303,2340544,34053,2,9.0,0,0.0,2
3,1110,7,3303,2340561,1146,4,85.56,0,0.0,4
3,1110,7,3303,2340561,2233,6,119.64,0,0.0,6
3,1110,7,3303,2340613,1146,21,449.19,0,0.0,21
3,1110,7,3303,2340613,2233,21,418.74,0,0.0,21
3,1110,7,3303,2433046,1146,24,513.36,0,0.0,24
3,1110,7,3303,2433123,1146,24,513.36,0,0.0,24
3,1110,7,3303,2433123,1240,2,16.76,0,0.0,2
3,1110,7,3303,2433123,1250,2,15.28,0,0.0,2
3,1110,7,3303,2433123,2233,6,119.64,0,0.0,6
3,1110,7,3303,2433123,30571,1,6.25,0,0.0,1
3,1110,7,3303,2433123,30574,1,6.25,0,0.0,1
3,1110,7,3303,2433123,31309,1,6.25,0,0.0,1
3,1110,7,3303,2433123,31506,1,6.25,0,0.0,1
3,1110,7,3303,2433123,35651,1,7.5,0,0.0,1
3,1110,7,3303,2466661,35144,24,492.0,0,0.0,24
3,1110,7,3303,4176131,202,9,368.55,0,0.0,9
3,1110,7,3303,4176131,1700,1,14.0,0,0.0,1
3,1110,7,3303,4176131,47336,25,310.0,0,0.0,25
3,1110,7,3303,4288798,1146,3,64.17,0,0.0,3
3,1110,7,3303,4288798,2233,6,119.64,0,0.0,6
3,1110,7,3303,4288798,35144,13,266.5,0,0.0,13
3,1110,7,3303,4289237,1146,7,149.73,0,0.0,7
3,1110,7,3303,4289237,2233,7,139.58,0,0.0,7
3,1110,7,3303,4289237,35144,6,123.0,0,0.0,6
3,1110,7,3303,4293611,1146,4,85.56,0,0.0,4
3,1110,7,3303,4293611,1212,2,16.76,0,0.0,2
3,1110,7,3303,4293611,1216,2,16.76,0,0.0,2
3,1110,7,3303,4293611,1240,3,25.14,0,0.0,3
3,1110,7,3303,4293611,1242,5,38.2,0,0.0,5
3,1110,7,3303,4293611,1250,5,38.2,0,0.0,5
3,1110,7,3303,4293611,1309,9,60.84,0,0.0,9
3,1110,7,3303,4293611,5310,9,47.52,0,0.0,9
3,1110,7,3303,4293611,30571,7,43.75,0,0.0,7
3,1110,7,3303,4293611,30574,7,43.75,0,0.0,7
3,1110,7,3303,4293611,31309,9,56.25,0,0.0,9
3,1110,7,3303,4293611,31506,9,56.25,0,0.0,9
3,1110,7,3303,4293611,32393,10,30.2,0,0.0,10
3,1110,7,3303,4293611,34053,6,27.0,0,0.0,6
3,1110,7,3303,4314840,202,3,122.85,0,0.0,3
3,1110,7,3303,4316732,1146,14,299.46,0,0.0,14
3,1110,7,3303,4316732,2233,8,159.52,0,0.0,8
3,1110,7,3303,4316732,31688,25,162.5,0,0.0,25
3,1110,7,3303,4316732,31689,3,19.5,0,0.0,3
3,1110,7,3303,4316732,48077,10,142.6,0,0.0,10
3,1110,7,3303,8674866,1212,2,16.76,0,0.0,2
3,1110,7,3303,8674866,1216,2,16.76,0,0.0,2
3,1110,7,3303,8674866,1220,8,61.12,0,0.0,8
3,1110,7,3303,8674866,1238,3,29.49,0,0.0,3
3,1110,7,3303,8674866,1240,2,16.76,0,0.0,2
3,1110,7,3303,8674866,1242,5,38.2,0,0.0,5
3,1110,7,3303,8674866,1250,10,76.4,0,0.0,10
3,1110,7,3303,8674866,1309,5,33.8,0,0.0,5
3,1110,7,3303,8674866,34053,5,22.5,0,0.0,5
3,1110,7,3303,8674866,35651,8,60.0,0,0.0,8
3,1110,7,3303,8674866,41938,2,19.82,0,0.0,2
3,1110,7,3304,20946,641,2,81.9,0,0.0,2
3,1110,7,3304,20946,1125,30,288.0,0,0.0,30
3,1110,7,3304,20946,1146,50,1069.5,0,0.0,50
3,1110,7,3304,20946,2233,10,199.4,0,0.0,10
3,1110,7,3304,20946,32802,8,95.28,0,0.0,8
3,1110,7,3304,20946,35141,47,963.5,0,0.0,47
3,1110,7,3304,20970,1125,19,182.4,0,0.0,19
3,1110,7,3304,20970,1146,3,64.17,0,0.0,3
3,1110,7,3304,20970,2233,5,99.7,0,0.0,5
3,1110,7,3304,35985,1146,2,42.78,0,0.0,2
3,1110,7,3304,35985,2233,4,79.76,0,0.0,4
3,1110,7,3304,35985,2604,1456,2620.8,0,0.0,1456
3,1110,7,3304,35985,42122,6,187.2,0,0.0,6
3,1110,7,3304,49161,641,8,327.6,0,0.0,8
3,1110,7,3304,49161,1125,60,576.0,0,0.0,60
3,1110,7,3304,49161,1146,64,1368.96,0,0.0,64
3,1110,7,3304,49161,1150,71,991.16,0,0.0,71
3,1110,7,3304,49161,1160,12,226.32,0,0.0,12
3,1110,7,3304,49161,1187,3,445.5,0,0.0,3
3,1110,7,3304,49161,2233,95,1894.3,0,0.0,95
3,1110,7,3304,49161,4280,30,180.0,0,0.0,30
3,1110,7,3304,49161,32802,32,381.12,0,0.0,32
3,1110,7,3304,49161,35295,20,278.8,0,0.0,20
3,1110,7,3304,49612,1125,36,345.6,0,0.0,36
3,1110,7,3304,49612,1146,11,235.29,0,0.0,11
3,1110,7,3304,49612,1160,3,56.58,0,0.0,3
3,1110,7,3304,49612,1187,3,445.5,0,0.0,3
3,1110,7,3304,49612,2233,1,19.94,0,0.0,1
3,1110,7,3304,49615,1125,30,288.0,0,0.0,30
3,1110,7,3304,49615,1146,13,278.07,0,0.0,13
3,1110,7,3304,49615,1160,2,37.72,0,0.0,2
3,1110,7,3304,49615,1187,3,445.5,0,0.0,3
3,1110,7,3304,49615,2233,1,19.94,0,0.0,1
3,1110,7,3304,52499,1125,100,960.0,0,0.0,100
3,1110,7,3304,52499,2233,1,19.94,0,0.0,1
3,1110,7,3304,59740,1125,84,806.4,0,0.0,84
3,1110,7,3304,59740,1146,24,513.36,0,0.0,24
3,1110,7,3304,59740,1160,5,94.3,0,0.0,5
3,1110,7,3304,59740,1187,6,891.0,0,0.0,6
3,1110,7,3304,59740,4919,12,557.76,0,0.0,12
3,1110,7,3304,100058,1146,10,213.9,0,0.0,10
3,1110,7,3304,384195,1125,16,153.6,20,192.0,0
3,1110,7,3304,522727,47336,106,1314.4,0,0.0,106
3,1110,7,3304,522727,47611,49,840.35,0,0.0,49
3,1110,7,3304,522735,1160,1,18.86,0,0.0,1
3,1110,7,3304,522735,2233,5,99.7,0,0.0,5
3,1110,7,3304,545064,47336,14,173.6,0,0.0,14
3,1110,7,3304,545064,47611,36,617.4,0,0.0,36
3,1110,7,3304,817147,1125,13,124.8,0,0.0,13
3,1110,7,3304,817147,35141,7,143.5,0,0.0,7
3,1110,7,3304,817147,35144,4,82.0,0,0.0,4
3,1110,7,3304,817296,145,28,553.0,0,0.0,28
3,1110,7,3304,817296,641,14,573.3,0,0.0,14
3,1110,7,3304,817296,1150,27,376.92,0,0.0,27
3,1110,7,3304,817296,1250,2,15.28,26,198.64,0
3,1110,7,3304,817296,2233,1,19.94,10,199.4,0
3,1110,7,3304,817296,32802,4,47.64,12,142.92,0
3,1110,7,3304,817296,47336,83,1029.2,0,0.0,83
3,1110,7,3304,817296,47611,37,634.55,0,0.0,37
3,1110,7,3304,838989,145,24,474.0,0,0.0,24
3,1110,7,3304,838989,641,1,40.95,0,0.0,1
3,1110,7,3304,838989,32802,2,23.82,12,142.92,0
3,1110,7,3304,838989,35141,6,123.0,0,0.0,6
3,1110,7,3304,838989,35144,9,184.5,0,0.0,9
3,1110,7,3304,838989,47336,55,682.0,0,0.0,55
3,1110,7,3304,838989,47611,20,343.0,0,0.0,20
3,1110,7,3304,838998,641,31,1269.45,0,0.0,31
3,1110,7,3304,838998,35141,4,82.0,0,0.0,4
3,1110,7,3304,838998,47336,120,1488.0,0,0.0,120
3,1110,7,3304,839010,1125,4,38.4,14,134.4,0
3,1110,7,3304,839010,1146,25,534.75,0,0.0,25
3,1110,7,3304,839010,1187,1,148.5,0,0.0,1
3,1110,7,3304,839010,36410,12,156.0,0,0.0,12
3,1110,7,3304,839010,47336,24,297.6,0,0.0,24
3,1110,7,3304,839010,47611,14,240.1,0,0.0,14
3,1110,7,3304,845960,1125,3,28.8,0,0.0,3
3,1110,7,3304,845960,2233,3,59.82,0,0.0,3
3,1110,7,3304,925698,1146,9,192.51,0,0.0,9
3,1110,7,3304,925698,1150,12,167.52,0,0.0,12
3,1110,7,3304,925698,1187,1,148.5,0,0.0,1
3,1110,7,3304,925698,2233,8,159.52,0,0.0,8
3,1110,7,3304,1001916,641,2,81.9,0,0.0,2
3,1110,7,3304,1001916,2233,16,319.04,0,0.0,16
3,1110,7,3304,1001927,1125,6,57.6,0,0.0,6
3,1110,7,3304,1001927,2233,6,119.64,0,0.0,6
3,1110,7,3304,1030969,641,1,40.95,0,0.0,1
3,1110,7,3304,1271864,1125,6,57.6,0,0.0,6
3,1110,7,3304,1271864,1160,3,56.58,0,0.0,3
3,1110,7,3304,1271864,2233,10,199.4,0,0.0,10
3,1110,7,3304,1502461,145,5,98.75,0,0.0,5
3,1110,7,3304,1502461,47336,45,558.0,0,0.0,45
3,1110,7,3304,1502461,47611,144,2469.6,0,0.0,144
3,1110,7,3304,1860935,1146,30,641.7,0,0.0,30
3,1110,7,3304,1860935,35141,10,205.0,0,0.0,10
3,1110,7,3304,2012497,145,3,59.25,0,0.0,3
3,1110,7,3304,2012497,641,10,409.5,0,0.0,10
3,1110,7,3304,2012497,2233,1,19.94,0,0.0,1
3,1110,7,3304,2012497,36410,1,13.0,0,0.0,1
3,1110,7,3304,2012506,641,3,122.85,0,0.0,3
3,1110,7,3304,2255182,714,6,182.4,0,0.0,6
3,1110,7,3304,2255182,1146,30,641.7,0,0.0,30
3,1110,7,3304,2255182,2233,30,598.2,0,0.0,30
3,1110,7,3304,2255182,42122,6,182.4,0,0.0,6
3,1110,7,3304,2331709,641,19,778.05,0,0.0,19
3,1110,7,3304,2331709,1125,0,0.0,40,384.0,0
3,1110,7,3304,2331709,35144,10,205.0,0,0.0,10
3,1110,7,3304,2331709,36410,2,26.0,0,0.0,2
3,1110,7,3304,2331710,35144,4,82.0,0,0.0,4
3,1110,7,3304,2331710,36410,5,65.0,0,0.0,5
3,1110,7,3304,2331710,47336,20,248.0,0,0.0,20
3,1110,7,3304,2331711,35141,8,164.0,0,0.0,8
3,1110,7,3304,2331711,35144,10,205.0,0,0.0,10
3,1110,7,3304,4253319,641,27,1105.65,0,0.0,27
3,1110,7,3304,4619829,641,3,122.85,0,0.0,3
3,1110,7,3304,4619829,35144,2,41.0,0,0.0,2
3,1110,7,3304,4619829,47336,12,148.8,0,0.0,12
3,1110,7,3304,4619834,1125,0,0.0,40,384.0,0
3,1110,7,3304,4619834,1146,15,320.85,0,0.0,15
3,1110,7,3304,4619834,35144,2,41.0,0,0.0,2
3,1110,7,3304,4619836,1125,0,0.0,40,384.0,0
3,1110,7,3304,4619836,35144,7,143.5,0,0.0,7
3,1110,7,3304,4619836,47336,2,24.8,0,0.0,2
3,1110,7,3304,4619836,47611,2,34.3,0,0.0,2
3,1110,7,3305,48902,632,10,159.2,0,0.0,10
3,1110,7,3305,48902,635,18,237.6,0,0.0,18
3,1110,7,3305,48902,1250,147,1123.08,0,0.0,147
3,1110,7,3305,48902,5380,56,414.96,0,0.0,56
3,1110,7,3305,48902,31309,168,1050.0,0,0.0,168
3,1110,7,3305,48902,31506,42,262.5,0,0.0,42
3,1110,7,3305,48902,32393,65,196.3,0,0.0,65
3,1110,7,3305,48902,35112,20,187.0,0,0.0,20
3,1110,7,3305,48902,42869,40,155.6,0,0.0,40
3,1110,7,3305,56674,1146,19,406.41,0,0.0,19
3,1110,7,3305,56674,2233,5,99.7,0,0.0,5
3,1110,7,3305,134624,1125,10,96.0,0,0.0,10
3,1110,7,3305,134624,1146,7,149.73,0,0.0,7
3,1110,7,3305,134624,1182,6,83.64,0,0.0,6
3,1110,7,3305,134624,1212,6,50.28,0,0.0,6
3,1110,7,3305,134624,1220,4,30.56,0,0.0,4
3,1110,7,3305,134624,1232,9,164.16,0,0.0,9
3,1110,7,3305,134624,1238,8,78.64,0,0.0,8
3,1110,7,3305,134624,1240,16,134.08,0,0.0,16
3,1110,7,3305,134624,1242,4,30.56,0,0.0,4
3,1110,7,3305,134624,1250,31,236.84,0,0.0,31
3,1110,7,3305,134624,1309,6,40.56,0,0.0,6
3,1110,7,3305,134624,2233,13,259.22,0,0.0,13
3,1110,7,3305,134624,3270,3,31.41,0,0.0,3
3,1110,7,3305,134624,34053,6,27.0,0,0.0,6
3,1110,7,3305,134624,35651,30,225.0,0,0.0,30
3,1110,7,3305,134624,47336,6,74.4,0,0.0,6
3,1110,7,3305,181163,1212,8,67.04,0,0.0,8
3,1110,7,3305,181163,1220,4,30.56,0,0.0,4
3,1110,7,3305,181163,1230,1,16.67,0,0.0,1
3,1110,7,3305,181163,1238,2,19.66,0,0.0,2
3,1110,7,3305,181163,1240,7,58.66,0,0.0,7
3,1110,7,3305,181163,1242,6,45.84,0,0.0,6
3,1110,7,3305,181163,1250,8,61.12,0,0.0,8
3,1110,7,3305,181163,1309,6,40.56,0,0.0,6
3,1110,7,3305,181163,3333,6,60.84,0,0.0,6
3,1110,7,3305,181163,3526,5,27.3,0,0.0,5
3,1110,7,3305,181163,3894,4,37.4,0,0.0,4
3,1110,7,3305,181163,4245,1,10.48,0,0.0,1
3,1110,7,3305,181163,4270,6,50.28,0,0.0,6
3,1110,7,3305,181163,4280,5,30.0,0,0.0,5
3,1110,7,3305,181163,5310,6,31.68,0,0.0,6
3,1110,7,3305,181163,5350,2,19.26,0,0.0,2
3,1110,7,3305,181163,5354,2,19.26,0,0.0,2
3,1110,7,3305,181163,5380,6,44.46,0,0.0,6
3,1110,7,3305,181163,30214,3,27.0,0,0.0,3
3,1110,7,3305,181163,30531,5,38.9,0,0.0,5
3,1110,7,3305,181163,30548,1,5.38,0,0.0,1
3,1110,7,3305,181163,30554,1,5.38,0,0.0,1
3,1110,7,3305,181163,30571,6,37.5,0,0.0,6
3,1110,7,3305,181163,30574,6,37.5,0,0.0,6
3,1110,7,3305,181163,31309,9,56.25,0,0.0,9
3,1110,7,3305,181163,31506,6,37.5,0,0.0,6
3,1110,7,3305,181163,32393,9,27.18,0,0.0,9
3,1110,7,3305,181163,32933,2,14.08,0,0.0,2
3,1110,7,3305,181163,34053,5,22.5,0,0.0,5
3,1110,7,3305,181163,35112,6,56.1,0,0.0,6
3,1110,7,3305,181163,35651,4,30.0,0,0.0,4
3,1110,7,3305,181163,37057,4,30.0,0,0.0,4
3,1110,7,3305,181163,40886,13,74.88,0,0.0,13
3,1110,7,3305,181163,47336,1,12.4,0,0.0,1
3,1110,7,3305,319571,5310,5,26.4,0,0.0,5
3,1110,7,3305,319571,5380,5,37.05,0,0.0,5
3,1110,7,3305,319571,30571,6,37.5,0,0.0,6
3,1110,7,3305,319571,30574,6,37.5,0,0.0,6
3,1110,7,3305,319571,35144,20,410.0,0,0.0,20
3,1110,7,3305,319571,37057,4,30.0,0,0.0,4
3,1110,7,3305,319847,641,7,286.65,0,0.0,7
3,1110,7,3305,319847,1146,1,21.39,0,0.0,1
3,1110,7,3305,319847,2233,1,19.94,0,0.0,1
3,1110,7,3305,319847,35144,6,123.0,0,0.0,6
3,1110,7,3305,319847,47336,14,173.6,0,0.0,14
3,1110,7,3305,320023,641,8,327.6,0,0.0,8
3,1110,7,3305,320023,739,1,83.0,0,0.0,1
3,1110,7,3305,320023,47336,73,905.2,0,0.0,73
3,1110,7,3305,321680,4085,4,24.6,0,0.0,4
3,1110,7,3305,321680,5310,6,31.68,0,0.0,6
3,1110,7,3305,321680,30531,2,15.56,0,0.0,2
3,1110,7,3305,321680,32933,4,28.16,0,0.0,4
3,1110,7,3305,321680,34077,5,8.3,0,0.0,5
3,1110,7,3305,321680,34080,5,8.3,0,0.0,5
3,1110,7,3305,324269,1160,6,113.16,0,0.0,6
3,1110,7,3305,324269,47336,2,24.8,0,0.0,2
3,1110,7,3305,324524,1182,1,13.94,0,0.0,1
3,1110,7,3305,324524,3919,3,13.74,0,0.0,3
3,1110,7,3305,402669,1146,10,213.9,0,0.0,10
3,1110,7,3305,402669,1212,2,16.76,0,0.0,2
3,1110,7,3305,402669,1216,2,16.76,0,0.0,2
3,1110,7,3305,402669,1220,3,22.92,0,0.0,3
3,1110,7,3305,402669,1238,4,39.32,0,0.0,4
3,1110,7,3305,402669,1240,6,50.28,0,0.0,6
3,1110,7,3305,402669,1242,1,7.64,0,0.0,1
3,1110,7,3305,402669,1250,8,61.12,0,0.0,8
3,1110,7,3305,402669,1643,5,22.9,0,0.0,5
3,1110,7,3305,402669,1644,5,22.9,0,0.0,5
3,1110,7,3305,402669,3919,5,22.9,0,0.0,5
3,1110,7,3305,402669,5310,12,63.36,0,0.0,12
3,1110,7,3305,402669,5328,3,24.45,0,0.0,3
3,1110,7,3305,402669,5337,3,24.45,0,0.0,3
3,1110,7,3305,402669,30531,5,38.9,0,0.0,5
3,1110,7,3305,402669,30571,6,37.5,0,0.0,6
3,1110,7,3305,402669,30574,6,37.5,0,0.0,6
3,1110,7,3305,402669,31309,6,37.5,0,0.0,6
3,1110,7,3305,402669,31506,4,25.0,0,0.0,4
3,1110,7,3305,402669,32933,4,28.16,0,0.0,4
3,1110,7,3305,402669,34053,3,13.5,0,0.0,3
3,1110,7,3305,402669,35651,15,112.5,0,0.0,15
3,1110,7,3305,402669,36410,2,26.0,0,0.0,2
3,1110,7,3305,402669,42434,5,22.9,0,0.0,5
3,1110,7,3305,418277,1240,4,33.52,0,0.0,4
3,1110,7,3305,418277,1250,10,76.4,0,0.0,10
3,1110,7,3305,418277,4280,6,36.0,0,0.0,6
3,1110,7,3305,418277,5310,17,89.76,0,0.0,17
3,1110,7,3305,418277,5328,3,24.45,0,0.0,3
3,1110,7,3305,418277,5337,8,65.2,0,0.0,8
3,1110,7,3305,418277,5380,5,37.05,0,0.0,5
3,1110,7,3305,418277,35144,25,512.5,0,0.0,25
3,1110,7,3305,418277,35651,6,45.0,0,0.0,6
3,1110,7,3305,462022,1146,9,192.51,0,0.0,9
3,1110,7,3305,462022,1212,5,41.9,0,0.0,5
3,1110,7,3305,462022,1216,1,8.38,0,0.0,1
3,1110,7,3305,462022,1240,30,251.4,0,0.0,30
3,1110,7,3305,462022,1250,34,259.76,0,0.0,34
3,1110,7,3305,462022,2233,5,99.7,0,0.0,5
3,1110,7,3305,462022,3333,20,202.8,0,0.0,20
3,1110,7,3305,462022,4085,11,67.65,0,0.0,11
3,1110,7,3305,462022,4280,8,48.0,0,0.0,8
3,1110,7,3305,462022,5310,12,63.36,0,0.0,12
3,1110,7,3305,462022,5328,4,32.6,0,0.0,4
3,1110,7,3305,462022,5337,3,24.45,0,0.0,3
3,1110,7,3305,462022,5380,5,37.05,0,0.0,5
3,1110,7,3305,462022,30531,10,77.8,0,0.0,10
3,1110,7,3305,462022,30571,3,18.75,0,0.0,3
3,1110,7,3305,462022,30574,6,37.5,0,0.0,6
3,1110,7,3305,462022,31309,19,118.75,0,0.0,19
3,1110,7,3305,462022,31506,3,18.75,0,0.0,3
3,1110,7,3305,462022,34053,6,27.0,0,0.0,6
3,1110,7,3305,462022,35651,6,45.0,0,0.0,6
3,1110,7,3305,462022,36410,11,143.0,0,0.0,11
3,1110,7,3305,462022,37057,8,60.0,0,0.0,8
3,1110,7,3305,462022,47336,4,49.6,0,0.0,4
3,1110,7,3305,817121,1160,39,735.54,0,0.0,39
3,1110,7,3305,817121,46772,21,187.32,0,0.0,21
3,1110,7,3305,817121,47336,16,198.4,0,0.0,16
3,1110,7,3305,817166,1125,27,259.2,0,0.0,27
3,1110,7,3305,817166,1146,16,342.24,0,0.0,16
3,1110,7,3305,817166,5337,1,8.15,0,0.0,1
3,1110,7,3305,817166,5350,33,317.79,0,0.0,33
3,1110,7,3305,817166,5354,30,288.9,0,0.0,30
3,1110,7,3305,817166,30571,21,131.25,0,0.0,21
3,1110,7,3305,817166,30574,21,131.25,0,0.0,21
3,1110,7,3305,817166,31309,5,31.25,0,0.0,5
3,1110,7,3305,817166,32393,3,9.06,0,0.0,3
3,1110,7,3305,817195,641,12,491.4,0,0.0,12
3,1110,7,3305,817195,47336,9,111.6,0,0.0,9
3,1110,7,3305,817203,47336,18,223.2,0,0.0,18
3,1110,7,3305,817203,47611,78,1337.7,0,0.0,78
3,1110,7,3305,817229,145,60,1185.0,0,0.0,60
3,1110,7,3305,817229,47611,828,14200.2,0,0.0,828
3,1110,7,3305,817263,641,300,12285.0,0,0.0,300
3,1110,7,3305,817263,36410,250,3250.0,0,0.0,250
3,1110,7,3305,817263,47336,102,1264.8,0,0.0,102
3,1110,7,3305,817282,641,5,204.75,0,0.0,5
